-6.00,40.00,40.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
-6.00,40.00,40.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
-1,0,0,0,1,24.00,24,10,79.00,10,24.9,10.0,28.0,10.0,0,0,0,0,0,0,0,0,0,0
10,20,1.00,22,6.00,23,16.00,24,24.00,25,24.00,26,1.00,31,1.00,34,2.00,37,2.00,38,2.00,-1
-1,1,0,1,2,35.00,24,9,171.00,19,24.3,9.5,28.0,9.0,0,0,0,0,0,0,0,0,0,0
9,20,1.00,21,3.00,22,3.00,23,31.00,24,35.00,25,1.00,27,1.00,33,2.00,38,2.00,-1
10,22,10.00,23,22.00,24,28.00,25,25.00,28,1.00,30,1.00,34,1.00,36,1.00,38,1.00,39,2.00,-1
-1,2,0,2,4,73.00,23,8,677.00,43,17.9,9.6,17.0,9.0,0,0,0,0,0,0,0,0,0,0
8,20,5.00,21,23.00,22,30.00,23,73.00,24,15.00,25,2.00,31,2.00,-1
9,20,3.00,21,2.00,22,10.00,23,43.00,24,43.00,25,24.00,26,1.00,29,5.00,37,2.00,-1
10,0,3.00,7,35.00,8,21.00,9,36.00,10,19.00,11,7.00,15,1.00,16,1.00,22,31.00,23,24.00,24,46.00,25,33.00,33,1.00,34,1.00,37,1.00,-1
11,0,2.00,2,2.00,4,2.00,6,1.00,7,12.00,8,20.00,9,25.00,10,31.00,11,17.00,12,20.00,13,1.00,17,1.00,-1
-1,3,0,3,4,82.00,23,8,1102.00,63,17.4,9.7,18.0,9.0,0,0,0,0,0,0,0,0,0,0
8,20,23.00,21,34.00,22,40.00,23,82.00,24,21.00,25,4.00,32,1.00,33,1.00,35,2.00,38,1.00,-1
9,0,3.00,1,1.00,2,1.00,8,24.00,9,4.00,10,17.00,11,21.00,12,1.00,13,6.00,14,1.00,15,3.00,17,8.00,20,1.00,21,4.00,22,12.00,23,52.00,24,44.00,25,28.00,27,1.00,29,7.00,39,2.00,-1
10,0,3.00,2,2.00,7,34.00,8,38.00,9,46.00,10,30.00,11,21.00,12,14.00,13,7.00,14,2.00,21,1.00,22,33.00,23,27.00,24,53.00,25,44.00,28,1.00,-1
11,4,1.00,7,35.00,8,43.00,9,30.00,10,33.00,11,25.00,12,24.00,21,1.00,22,10.00,23,29.00,24,10.00,25,31.00,27,8.00,28,1.00,29,14.00,33,1.00,-1
-1,4,0,4,6,85.00,23,8,1661.00,98,17.9,9.8,19.0,10.0,0,0,0,0,0,0,0,0,0,0
7,20,21.00,21,23.00,22,55.00,23,7.00,24,8.00,28,1.00,37,1.00,-1
8,20,27.00,21,37.00,22,44.00,23,85.00,24,25.00,25,9.00,-1
9,0,3.00,5,2.00,7,6.00,8,25.00,9,17.00,10,19.00,11,30.00,12,1.00,13,6.00,14,2.00,15,4.00,17,8.00,20,4.00,21,6.00,22,24.00,23,56.00,24,48.00,25,35.00,26,1.00,27,1.00,29,6.00,33,1.00,37,1.00,38,2.00,-1
10,0,2.00,1,1.00,7,41.00,8,43.00,9,54.00,10,33.00,11,24.00,12,15.00,13,9.00,16,1.00,22,43.00,23,29.00,24,54.00,25,44.00,27,1.00,30,1.00,31,1.00,34,1.00,35,1.00,37,1.00,38,1.00,39,1.00,-1
11,0,1.00,2,1.00,3,2.00,7,39.00,8,51.00,9,32.00,10,44.00,11,26.00,12,21.00,13,1.00,21,9.00,22,11.00,23,31.00,24,11.00,25,33.00,27,10.00,28,9.00,29,26.00,32,1.00,-1
12,0,5.00,3,1.00,4,1.00,7,3.00,8,12.00,9,44.00,10,28.00,11,3.00,12,5.00,15,2.00,21,1.00,22,11.00,23,34.00,24,33.00,25,24.00,28,32.00,29,7.00,33,1.00,35,1.00,37,2.00,-1
-1,5,0,5,6,84.00,23,8,2092.00,101,16.9,9.9,19.0,9.0,0,0,0,0,0,0,0,0,0,0
7,20,21.00,21,26.00,22,58.00,23,6.00,24,7.00,25,1.00,28,2.00,30,1.00,36,1.00,39,1.00,-1
8,20,28.00,21,35.00,22,48.00,23,84.00,24,29.00,25,15.00,31,1.00,34,1.00,36,1.00,-1
