-6.00,40.00,40.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
-6.00,40.00,40.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
-1,0,0,0,4,129.00,24,20,1787.00,19,23.2,20.4,22.0,20.0,0,0,0,0,0,0,0,0,0,0
19,22,112.00,23,119.00,24,124.00,25,109.00,-1
20,20,5.00,21,58.00,22,94.00,23,119.00,24,129.00,25,122.00,-1
21,21,78.00,22,94.00,23,112.00,24,109.00,25,70.00,-1
22,21,54.00,22,83.00,23,103.00,24,93.00,-1
-1,1,0,1,6,135.00,24,20,2471.00,29,22.3,20.4,22.0,20.0,0,0,0,0,0,0,0,0,0,0
18,22,77.00,23,82.00,-1
19,20,30.00,21,105.00,22,122.00,23,127.00,24,126.00,25,23.00,-1
20,20,78.00,21,105.00,22,118.00,23,129.00,24,135.00,25,53.00,27,15.00,-1
21,20,81.00,21,93.00,22,108.00,23,125.00,24,120.00,25,11.00,-1
22,20,62.00,21,104.00,22,113.00,23,108.00,24,66.00,-1
23,20,22.00,21,54.00,22,79.00,-1
-1,2,0,2,6,134.00,23,20,2759.00,29,22.0,20.5,22.0,20.0,0,0,0,0,0,0,0,0,0,0
18,21,62.00,22,86.00,23,57.00,-1
19,20,78.00,21,115.00,22,131.00,23,132.00,24,126.00,25,7.00,-1
20,20,96.00,21,115.00,22,118.00,23,134.00,24,130.00,25,12.00,27,18.00,-1
21,20,102.00,21,112.00,22,117.00,23,132.00,24,120.00,-1
22,20,94.00,21,126.00,22,118.00,23,112.00,24,38.00,-1
23,20,82.00,21,101.00,22,88.00,-1
-1,3,0,3,7,140.00,23,19,4096.00,58,20.1,20.9,17.0,21.0,0,0,0,0,0,0,0,0,0,0
18,20,5.00,21,99.00,22,112.00,23,61.00,-1
19,20,104.00,21,123.00,22,138.00,23,140.00,24,100.00,-1
20,18,58.00,19,122.00,20,115.00,21,131.00,22,130.00,23,135.00,24,138.00,27,15.00,-1
21,16,21.00,17,30.00,18,94.00,19,117.00,20,116.00,21,124.00,22,122.00,23,139.00,24,123.00,-1
22,7,6.00,8,15.00,16,36.00,17,59.00,18,67.00,19,111.00,20,118.00,21,132.00,22,129.00,23,112.00,24,8.00,-1
23,7,24.00,8,23.00,9,33.00,11,9.00,12,17.00,13,26.00,17,41.00,18,24.00,19,59.00,20,100.00,21,109.00,22,45.00,-1
24,6,13.00,7,19.00,8,22.00,9,38.00,10,13.00,11,28.00,12,22.00,13,10.00,15,16.00,-1
-1,4,0,4,9,147.00,23,19,5866.00,93,17.6,21.4,14.0,22.0,0,0,0,0,0,0,0,0,0,0
18,20,82.00,21,118.00,22,122.00,23,50.00,-1
19,5,8.00,18,42.00,19,114.00,20,112.00,21,133.00,22,143.00,23,147.00,24,66.00,-1
20,5,44.00,7,14.00,8,5.00,17,39.00,18,84.00,19,129.00,20,121.00,21,140.00,22,141.00,23,141.00,24,139.00,-1
21,6,6.00,7,43.00,8,17.00,15,6.00,16,32.00,17,49.00,18,113.00,19,128.00,20,121.00,21,130.00,22,138.00,23,145.00,24,109.00,-1
22,4,11.00,5,23.00,6,25.00,7,32.00,8,39.00,9,7.00,14,23.00,15,25.00,16,44.00,17,79.00,18,97.00,19,127.00,20,126.00,21,142.00,22,132.00,23,118.00,-1
23,5,40.00,6,42.00,7,43.00,8,29.00,9,45.00,10,24.00,11,26.00,12,20.00,13,32.00,14,32.00,15,23.00,16,21.00,17,44.00,18,41.00,19,77.00,20,118.00,21,113.00,22,38.00,-1
24,5,30.00,6,29.00,7,57.00,8,36.00,9,46.00,10,42.00,11,44.00,12,20.00,13,24.00,14,29.00,15,34.00,-1
25,6,41.00,7,34.00,8,58.00,9,38.00,10,18.00,11,56.00,12,20.00,13,16.00,-1
26,7,18.00,8,60.00,9,45.00,10,42.00,-1
-1,5,0,5,9,150.00,23,19,6987.00,106,16.5,21.6,13.0,22.0,0,0,0,0,0,0,0,0,0,0
18,20,85.00,21,124.00,22,125.00,23,40.00,-1
19,5,25.00,6,11.00,7,8.00,18,61.00,19,119.00,20,119.00,21,136.00,22,145.00,23,150.00,24,61.00,-1
